Category,ProductName,Price,Rating,ReviewCount,ProductURL
Smart_Home,Tuya ZigbeSmartKonb Scene Switch Dimmer Button Knob ControllerHomeAutomation Intelligent DIY Switch SupportHomeAssistant,10.99,,0,https://www.banggood.com/Tuya-Zigbe-Smart-Konb-Scene-Switch-Dimmer-Button-Knob-Controller-Home-Automation-Intelligent-DIY-Switch-Support-Home-Assistant-p-2022811.html?cur_warehouse=CN&rmmds=search
Smart_Home,Tuya 7-32VSmartZigbe Switch Mini RF Module Timing/Schedule FunctionSmartScene Application APP Remote Monitor Voice Control with Alexa GoogleHome,6.49,,0,https://www.banggood.com/Tuya-7-32V-Smart-Zigbe-Switch-Mini-RF-Module-Timing-or-Schedule-Function-Smart-Scene-Application-APP-Remote-Monitor-Voice-Control-with-Alexa-Google-Home-p-2020604.html?cur_warehouse=CN&ID=6303934&rmmds=search
Smart_Home,TuyaSmartZigBee3.0 Switch 4 Gangs Scenario 12 Scenes Switch Push Button Controller SupportHomeAssistant Zigbee3.0 Gateway Required,12.99,,0,https://www.banggood.com/Tuya-Smart-ZigBee3_0-Switch-4-Gangs-Scenario-12-Scenes-Switch-Push-Button-Controller-Support-Home-Assistant-Zigbee3_0-Gateway-Required-p-2025665.html?cur_warehouse=CN&rmmds=search
Smart_Home,SONOFF NSPanelSmartScene Wall Switch EU US WifiSmartThermostat Display Switch All-in-One Control for Alexa GoogleHome,53.99,4.97,175,https://www.banggood.com/SONOFF-NSPanel-Smart-Scene-Wall-Switch-EU-US-Wifi-Smart-Thermostat-Display-Switch-All-in-One-Control-for-Alexa-Google-Home-p-1922903.html?cur_warehouse=CN&ID=6300973&rmmds=search
Smart_Home,TYZG1 TuyaSmartHomeZigbe Bridge Gateway Hub bluetooth Mesh Zigbe Wireless BridgeSmartLife Remote Control with Alexa GoogleHome,13.99,4.18,11,https://www.banggood.com/TYZG1-Tuya-Smart-Home-Zigbe-Bridge-Gateway-Hub-bluetooth-Mesh-Zigbe-Wireless-Bridge-Smart-Life-Remote-Control-with-Alexa-Google-Home-p-2009985.html?cur_warehouse=CN&ID=6287845&rmmds=search
Smart_Home,TuyaSmartZigbe Repeater Wireless Signal Repeater Type-C Signal Amplifier Work with ZigBe Gateway HubSmartLife APP Voice with Alexa GoogleHome,10.59,3.33,3,https://www.banggood.com/Tuya-Smart-Zigbe-Repeater-Wireless-Signal-Repeater-Type-C-Signal-Amplifier-Work-with-ZigBe-Gateway-Hub-Smart-Life-APP-Voice-with-Alexa-Google-Home-p-2022807.html?cur_warehouse=CN&ID=6329400&rmmds=search
Smart_Home,MOES Tuya ZigBe Wireless 9 Scene Switch Push Button Battery Powered TransmitterSmartLife App Automation 1/2/3 GangSmartHomeScene Switch,12.99,5.0,5,https://www.banggood.com/MOES-Tuya-ZigBe-Wireless-9-Scene-Switch-Push-Button-Battery-Powered-Transmitter-Smart-Life-App-Automation-1-or-2-or-3-Gang-Smart-Home-Scene-Switch-p-2022572.html?cur_warehouse=CN&ID=6294171&rmmds=search
Smart_Home,Tuya Zigbee3.0 bluetooth Wireless Gateway HubSmartHomeLinkage Bridge APP Wireless Remote Voice Control Via Alexa GoogleHome,21.99,5.0,3,https://www.banggood.com/Tuya-Zigbee3_0-bluetooth-Wireless-Gateway-Hub-Smart-Home-Linkage-Bridge-APP-Wireless-Remote-Voice-Control-Via-Alexa-Google-Home-p-2014441.html?cur_warehouse=CN&ID=6287845&rmmds=search
Smart_Home,X5 TuyaSmartZigbe 3.0 Gateway bluetooth Hub with Network Cable Socket Wired ConnectionSmartLife Voice Control with Alexa GoogleHome,69.99,5.0,1,https://www.banggood.com/X5-Tuya-Smart-Zigbe-3_0-Gateway-bluetooth-Hub-with-Network-Cable-Socket-Wired-Connection-Smart-Life-Voice-Control-with-Alexa-Google-Home-p-2020609.html?cur_warehouse=CN&rmmds=search
Smart_Home,TuyaSmartSmartLife Gateway Zigbe bluetooth Mesh Wireless Socket APP Remote Voice Control with AlexaSmartHomeAutomation Hub,22.99,,0,https://www.banggood.com/Tuya-Smart-SmartLife-Gateway-Zigbe-bluetooth-Mesh-Wireless-Socket-APP-Remote-Voice-Control-with-Alexa-Smart-Home-Automation-Hub-p-2022235.html?cur_warehouse=CN&rmmds=search
Smart_Home,MOES Tuya ZigBeSmartIR Remote Control Universal Infrared Remote Controller forSmartHomeWorks with Alexa GoogleHome,14.99,5.0,1,https://www.banggood.com/MOES-Tuya-ZigBe-Smart-IR-Remote-Control-Universal-Infrared-Remote-Controller-for-Smart-Home-Works-with-Alexa-Google-Home-p-2022218.html?cur_warehouse=CN&rmmds=search
Smart_Home,Tuya 16ASmartWiFi EU Plug IP65 WaterproofSmartDouble European SocketSmartLife APP Voice Control with Alexa GoogleHome,29.99,,0,https://www.banggood.com/Tuya-16A-Smart-WiFi-EU-Plug-IP65-Waterproof-Smart-Double-European-Socket-Smart-Life-APP-Voice-Control-with-Alexa-Google-Home-p-2020608.html?cur_warehouse=CN&rmmds=search
Smart_Home,TM607 80A TuyaSmartWiFi Timer Countdown Time Switch APP Wireless Remote Control DIY Lights Work with Alexa GoogleHome,26.99,,0,https://www.banggood.com/TM607-80A-Tuya-Smart-WiFi-Timer-Countdown-Time-Switch-APP-Wireless-Remote-Control-DIY-Lights-Work-with-Alexa-Google-Home-p-2020611.html?cur_warehouse=CN&rmmds=search
Smart_Home,Tuya WiFi ZigBe Temperature Humidity Sensor with Screen Time DisplaySmartHomeIndoor Hygrometer Voice Control with Alexa GoogleSmartLife,15.99,,0,https://www.banggood.com/Tuya-WiFi-ZigBe-Temperature-Humidity-Sensor-with-Screen-Time-Display-Smart-Home-Indoor-Hygrometer-Voice-Control-with-Alexa-Google-Smart-Life-p-2023052.html?cur_warehouse=CN&ID=62878306294241&rmmds=search
Smart_Home,MoesHouse Tuya ZigbeSmartLight Sensor Illuminance Brightness DetectionHomeLighting AutomationSmartHomeDetector APP Control,15.99,,0,https://www.banggood.com/MoesHouse-Tuya-Zigbe-Smart-Light-Sensor-Illuminance-Brightness-Detection-Home-Lighting-Automation-Smart-Home-Detector-APP-Control-p-2020614.html?cur_warehouse=CN&rmmds=search
Smart_Home,SONOFF NSPanel ProSmartHomeControl PanelSmartScene Wall Switch Gateway Hub Voice ControlSmartHomeThermostat Display Switch Works with Alexa EU Version,105.99,4.69,16,https://www.banggood.com/SONOFF-NSPanel-Pro-Smart-Home-Control-Panel-Smart-Scene-Wall-Switch-Gateway-Hub-Voice-Control-Smart-Home-Thermostat-Display-Switch-Works-with-Alexa-EU-Version-p-1996049.html?cur_warehouse=CN&ID=6287845&rmmds=search
Smart_Home,MOES ZigbeSmartDIY Motorized Roller Blinds Shades Drive Motor Hub TuyaSmartLife APP Alexa GoogleHomeVoice Control,52.99,,0,https://www.banggood.com/MOES-Zigbe-Smart-DIY-Motorized-Roller-Blinds-Shades-Drive-Motor-Hub-Tuya-Smart-Life-APP-Alexa-Google-Home-Voice-Control-p-2017989.html?cur_warehouse=CN&ID=47184&rmmds=search
Smart_Home,Tuya IRSmartHomeIntelligent WIFI Infrared Remote Controller Voice Remote Control Works with Alexa GoogleHomeSmartLife APP,15.99,,0,https://www.banggood.com/Tuya-IR-Smart-Home-Intelligent-WIFI-Infrared-Remote-Controller-Voice-Remote-Control-Works-with-Alexa-Google-Home-Smart-Life-APP-p-2022038.html?cur_warehouse=CN&rmmds=search
Smart_Home,Tuya Zigbe3.0 Mmwave Radar Human SensorSmartPresence Detector Distance Light Sensor forSmartHomeAutomation,14.39,,0,https://www.banggood.com/Tuya-Zigbe3_0-Mmwave-Radar-Human-Sensor-Smart-Presence-Detector-Distance-Light-Sensor-for-Smart-Home-Automation-p-2020592.html?cur_warehouse=CN&rmmds=search
Smart_Home,Tuya Zigbee3.0SmartThermostat for Water Gas Boiler ValveSmartWiFi Wireless Temperature Controller Voice with Alexa GoogleHome,28.99,3.0,1,https://www.banggood.com/Tuya-Zigbee3_0-Smart-Thermostat-for-Water-Gas-Boiler-Valve-Smart-WiFi-Wireless-Temperature-Controller-Voice-with-Alexa-Google-Home-p-2026553.html?cur_warehouse=CN&rmmds=search
Smart_Home,SONOFF NSPanel WiFiSmartThermostat Wall Switch EU US Temperature Display All-in-One Remote Controller with Alexa GoogleHome,58.99,5.0,9,https://www.banggood.com/SONOFF-NSPanel-WiFi-Smart-Thermostat-Wall-Switch-EU-US-Temperature-Display-All-in-One-Remote-Controller-with-Alexa-Google-Home-p-2002824.html?cur_warehouse=CN&ID=47184&rmmds=search
Smart_Home,SONOFF 4CH PRO R3 AC100-240V 50/60Hz 10A 2200W 4 Gang WiFi DIYSmartSwitch Inching Self-Locking Interlock 3 Working Mode APP Remote Control Switch Works with Alexa and GoogleHome,33.99,4.97,37,https://www.banggood.com/SONOFF-4CH-PRO-R3-AC100-240V-50-or-60Hz-10A-2200W-4-Gang-WiFi-DIY-Smart-Switch-Inching-Self-Locking-Interlock-3-Working-Mode-APP-Remote-Control-Switch-Works-with-Alexa-and-Google-Home-p-1993734.html?cur_warehouse=CN&rmmds=search
Smart_Home,Sonoff POW Elite 20ASmartWifi Power Meter Switch Intelligent Energy Controller 6-Month Consumption History Data Overload Protection Assisted with Alexa GoogleHomePOWR320D,19.99,5.0,40,https://www.banggood.com/Sonoff-POW-Elite-20A-Smart-Wifi-Power-Meter-Switch-Intelligent-Energy-Controller-6-Month-Consumption-History-Data-Overload-Protection-Assisted-with-Alexa-Google-Home-POWR320D-p-1997805.html?cur_warehouse=CN&rmmds=search
Smart_Home,SONOFF DUALR3 Dual Relay Module WiFi DIY MINI Switch Two Way Power Metering 2 Gang/ Way Switch TimingSmartHomeWork with eWeLink APP,14.99,4.95,112,https://www.banggood.com/SONOFF-DUALR3-Dual-Relay-Module-WiFi-DIY-MINI-Switch-Two-Way-Power-Metering-2-Gang-or-Way-Switch-Timing-Smart-Home-Work-with-eWeLink-APP-p-1856387.html?cur_warehouse=CN&rmmds=search
Smart_Home,SONOFF MINIR4M MINI Extreme WiFiSmartHomeSwitch Detach Relay Matter Voice Control with Alexa GoogleHome,13.99,5.0,7,https://www.banggood.com/SONOFF-MINIR4M-MINI-Extreme-WiFi-Smart-Home-Switch-Detach-Relay-Matter-Voice-Control-with-Alexa-Google-Home-p-2002917.html?cur_warehouse=CN&rmmds=search
Smart_Home,TuyaSmartWifi PIR Motion Sensor Alarm Passive Infrared Detector forHomeAutomation Alarm System Work with Alexa Google AssistantSmartLife APP IFTTT,14.99,,0,https://www.banggood.com/Tuya-Smart-Wifi-PIR-Motion-Sensor-Alarm-Passive-Infrared-Detector-for-Home-Automation-Alarm-System-Work-with-Alexa-Google-Assistant-Smart-Life-APP-IFTTT-p-2020600.html?cur_warehouse=CN&rmmds=search
Smart_Home,SONOFF ZB Bridge ProSmartHomeZigbe 3.0 Bridge-P Remote Control ZigBe Wi-Fi Devices On APP Works With Alexa Hey Google,22.99,4.81,70,https://www.banggood.com/SONOFF-ZB-Bridge-Pro-Smart-Home-Zigbe-3_0-Bridge-P-Remote-Control-ZigBe-Wi-Fi-Devices-On-APP-Works-With-Alexa-Hey-Google-p-1997984.html?cur_warehouse=CN&rmmds=search
Smart_Home,Sonoff SNZB-06PSmartHomeZigbee3.0 Human Presence Sensor Microwave Radar DetectionSmartBody PIR Detector Work with IFTTT Alexa GoogleHome,16.99,4.74,23,https://www.banggood.com/Sonoff-SNZB-06P-Smart-Home-Zigbee3_0-Human-Presence-Sensor-Microwave-Radar-Detection-Smart-Body-PIR-Detector-Work-with-IFTTT-Alexa-Google-Home-p-2006854.html?cur_warehouse=CN&rmmds=search
Smart_Home,TuyaSmartWiFi Garage Door Sensors Opener Controller 100V-240V Voice Remote Control Switch support Alexa GoogleHomeSmartLife,13.99,4.6,35,https://www.banggood.com/Tuya-Smart-WiFi-Garage-Door-Sensors-Opener-Controller-100V-240V-Voice-Remote-Control-Switch-support-Alexa-Google-Home-Smart-Life-p-1996015.html?cur_warehouse=CN&rmmds=search
Smart_Home,SONOFF TRVZBSmartZigbe Thermostatic Radiator Valve Intelligent Thermostat Temperature Controller APP&Voice Control Work with Alexa GoogleHome,24.99,4.96,83,https://www.banggood.com/SONOFF-TRVZB-Smart-Zigbe-Thermostatic-Radiator-Valve-Intelligent-Thermostat-Temperature-Controller-APPandVoice-Control-Work-with-Alexa-Google-Home-p-2004337.html?cur_warehouse=CN&rmmds=search
Smart_Home,SONOFF iHost 4GB RV1126 DDR4SmartHomeGateway Zigbee3.0 WiFi bluetoothSmartHomeHUB Local Private Server Locally Control DevicesSmartScenes,111.99,5.0,16,https://www.banggood.com/SONOFF-iHost-4GB-RV1126-DDR4-Smart-Home-Gateway-Zigbee3_0-WiFi-bluetooth-Smart-Home-HUB-Local-Private-Server-Locally-Control-Devices-Smart-Scenes-p-1995763.html?cur_warehouse=CN&rmmds=search
Smart_Home,SONOFF RF Bridge R2 433MHz RF to WiFi Wireless GatewaySmartHomeHub Security Remote Control Support DW2-RF PIR3-RF Sensor Alexa GoogleHome,15.99,4.69,13,https://www.banggood.com/SONOFF-RF-Bridge-R2-433MHz-RF-to-WiFi-Wireless-Gateway-Smart-Home-Hub-Security-Remote-Control-Support-DW2-RF-PIR3-RF-Sensor-Alexa-Google-Home-p-1997955.html?cur_warehouse=CN&rmmds=search
Smart_Home,SONOFF MINI R4 Wifi Switch ModuleSmartWi-Fi Two Way SwitchSmartHomeWorks R5 S-MATE Wireless Control Alexa GoogleHome,10.99,4.96,73,https://www.banggood.com/SONOFF-MINI-R4-Wifi-Switch-Module-Smart-Wi-Fi-Two-Way-Switch-Smart-Home-Works-R5-S-MATE-Wireless-Control-Alexa-Google-Home-p-1997970.html?cur_warehouse=CN&ID=557527&rmmds=search
Smart_Home,SONOFF SNZB-01P Zigbee3.0 WirelessSmartSwitch Custom Button Action Two-way ControlSmartScene Control With Alexa GoogleHome,12.99,4.83,12,https://www.banggood.com/SONOFF-SNZB-01P-Zigbee3_0-Wireless-Smart-Switch-Custom-Button-Action-Two-way-Control-Smart-Scene-Control-With-Alexa-Google-Home-p-2002288.html?cur_warehouse=CN&rmmds=search
Smart_Home,Aqara D1SmartZigbe Switch Wireless Switch Key Light Remote Control Fire Wire With /No Neutral Work With MiHomeHomeKit,23.99,,0,https://www.banggood.com/Aqara-D1-Smart-Zigbe-Switch-Wireless-Switch-Key-Light-Remote-Control-Fire-Wire-With-or-No-Neutral-Work-With-Mi-Home-HomeKit-p-2004831.html?cur_warehouse=CN&ID=63048806325111&rmmds=search
Smart_Home,MoesHouse TuyaSmartHomeWiFi Knob Thermostat for Electric Heating LCD Display Mobile Phone APP Control Touch Screen Remote Controller Via Alexa Google Assistant,29.99,3.5,4,https://www.banggood.com/MoesHouse-Tuya-Smart-Home-WiFi-Knob-Thermostat-for-Electric-Heating-LCD-Display-Mobile-Phone-APP-Control-Touch-Screen-Remote-Controller-Via-Alexa-Google-Assistant-p-1997618.html?cur_warehouse=CN&ID=6287830&rmmds=search
Smart_Home,Aqara Temperature SensorSmartZigbe Air Pressure Humidity Environment Sensor Remote Control for XiaoMiHomeHomekit,13.99,5.0,7,https://www.banggood.com/Aqara-Temperature-Sensor-Smart-Zigbe-Air-Pressure-Humidity-Environment-Sensor-Remote-Control-for-XiaoMi-Home-Homekit-p-2004763.html?cur_warehouse=CN&rmmds=search
Smart_Home,Tuya Intelligent Electric Pull Bead Curtain Motor APP Remote Control Automatic Electric Curtain Roller Shutter Moter Blinds Driver Voice Control with Alexa GoogleHomeSmartHomeDevice,42.99,3.45,11,https://www.banggood.com/Tuya-Intelligent-Electric-Pull-Bead-Curtain-Motor-APP-Remote-Control-Automatic-Electric-Curtain-Roller-Shutter-Moter-Blinds-Driver-Voice-Control-with-Alexa-Google-Home-Smart-Home-Device-p-2002327.html?cur_warehouse=CN&ID=6286033&rmmds=search
Smart_Home,Aqara T1SmartZigbe 3.0 Light Sensor AutoSmartHomeLight Detector Brightness Sensor Magnetic APP Control Work with Alexa Google Assistant Homekit,20.99,5.0,1,https://www.banggood.com/Aqara-T1-Smart-Zigbe-3_0-Light-Sensor-Auto-Smart-Home-Light-Detector-Brightness-Sensor-Magnetic-APP-Control-Work-with-Alexa-Google-Assistant-Homekit-p-1998435.html?cur_warehouse=CN&rmmds=search
Smart_Home,Aqara Motion SensorSmartHuman Body Sensor Body Movement ZigBe Wireless ConnectionSmartHomefor Xiaomi Mijia Mihome,14.99,3.0,2,https://www.banggood.com/Aqara-Motion-Sensor-Smart-Human-Body-Sensor-Body-Movement-ZigBe-Wireless-Connection-Smart-Home-for-Xiaomi-Mijia-Mi-home-p-2004884.html?cur_warehouse=CN&rmmds=search
Smart_Home,Tuya 16/20ASmartWiFi Switch EU Plug Intelligent Power Monitor Voice Control Timing Outlet Socket Support Alexa GoogleHome,7.99,4.99,71,https://www.banggood.com/Tuya-16-or-20A-Smart-WiFi-Switch-EU-Plug-Intelligent-Power-Monitor-Voice-Control-Timing-Outlet-Socket-Support-Alexa-Google-Home-p-1976661.html?cur_warehouse=CN&ID=533003&rmmds=search
Smart_Home,"AUBESS WiFi IRSmartUniversal Remote Control For TV Air Conditioner, Compatible With TuyaSmartLife Alexa GoogleHome",7.99,4.92,13,"https://www.banggood.com/AUBESS-WiFi-IR-Smart-Universal-Remote-Control-For-TV-Air-Conditioner,Compatible-With-Tuya-Smart-Life-Alexa-Google-Home-p-1991230.html?cur_warehouse=CN&rmmds=search"
Smart_Home,SONOFF SNZB-02P Wireless Zigbee3.0 Temperature Humidity SensorSmartHomeAlert Works with SONOFF iHost NSPanel Pro ZB Bridge Pro ZBDongle-E,14.99,4.92,12,https://www.banggood.com/SONOFF-SNZB-02P-Wireless-Zigbee3_0-Temperature-Humidity-Sensor-Smart-Home-Alert-Works-with-SONOFF-iHost-NSPanel-Pro-ZB-Bridge-Pro-ZBDongle-E-p-2002290.html?cur_warehouse=CN&rmmds=search
Smart_Home,Tuya Zigbe Natural Gas Sensor EU Combustible HouseholdSmartLPG Gas Alarm Detector Leakage Sensor fire SafetySmartHome,15.99,5.0,1,https://www.banggood.com/Tuya-Zigbe-Natural-Gas-Sensor-EU-Combustible-Household-Smart-LPG-Gas-Alarm-Detector-Leakage-Sensor-fire-Safety-Smart-Home-p-1980367.html?cur_warehouse=CN&rmmds=search
Smart_Home,TuyaSmartWiFi Zigbee3.0 Temperature Humidity Sensor Indoor Hygrometer Thermometer Detector with LCD Display Remote Control Support Alexa GoogleHome,6.59,4.84,116,https://www.banggood.com/Tuya-Smart-WiFi-Zigbee3_0-Temperature-Humidity-Sensor-Indoor-Hygrometer-Thermometer-Detector-with-LCD-Display-Remote-Control-Support-Alexa-Google-Home-p-2002256.html?cur_warehouse=CN&ID=6296864&rmmds=search
Smart_Home,MoesHouse Tuya ZIGBESmartDigital Temperature and Humidity Sensor LCD Display Intelligent Hygrometer Thermometer Data Log APP Remote Control Compatible with Amazon Alexa & GoogleHome,14.99,4.3,10,https://www.banggood.com/MoesHouse-Tuya-ZIGBE-Smart-Digital-Temperature-and-Humidity-Sensor-LCD-Display-Intelligent-Hygrometer-Thermometer-Data-Log-APP-Remote-Control-Compatible-with-Amazon-Alexa-and-Google-Home-p-1969334.html?cur_warehouse=CN&ID=554575&rmmds=search
Smart_Home,Tuya WiFi/ZigbeeSmartHomeTemperature Humidity Sensor with Backlight Hygrometer Thermometer Monitoring Sensor Support Alexa GoogleHomeAPP Control,11.99,4.8,25,https://www.banggood.com/Tuya-WiFi-or-Zigbee-Smart-Home-Temperature-Humidity-Sensor-with-Backlight-Hygrometer-Thermometer-Monitoring-Sensor-Support-Alexa-Google-Home-APP-Control-p-2009653.html?cur_warehouse=CN&ID=6294241&rmmds=search
Smart_Home,TuyaSmartWiFi Garage Door Module Switch Door Opener ControllerSmartLife APP Voice Remote Control with Alexa GoogleHome,13.99,5.0,1,https://www.banggood.com/Tuya-Smart-WiFi-Garage-Door-Module-Switch-Door-Opener-Controller-Smart-Life-APP-Voice-Remote-Control-with-Alexa-Google-Home-p-2040571.html?cur_warehouse=CN&ID=6294241&rmmds=search
Smart_Home,MoesHouse TuyaSmartbluetooth Dual Watering Timer IP55 Automatically Schedules Automatic Drip Irrigation Controller Garden Valve Work with Alexa GoogleHome,36.99,5.0,3,https://www.banggood.com/MoesHouse-Tuya-Smart-bluetooth-Dual-Watering-Timer-IP55-Automatically-Schedules-Automatic-Drip-Irrigation-Controller-Garden-Valve-Work-with-Alexa-Google-Home-p-1997614.html?cur_warehouse=CN&rmmds=search
Smart_Home,Sonoff POW Elite 16ASmartWifi Power Meter Switch Intelligent Energy Controller 6-Month Consumption History Data Overload Protection Assisted with Alexa GoogleHomePOWR316D,16.99,5.0,4,https://www.banggood.com/Sonoff-POW-Elite-16A-Smart-Wifi-Power-Meter-Switch-Intelligent-Energy-Controller-6-Month-Consumption-History-Data-Overload-Protection-Assisted-with-Alexa-Google-Home-POWR316D-p-1997790.html?cur_warehouse=CN&rmmds=search
Smart_Home,SONOFF S-Mate2 eWeLink Remote Control viaSmartSwitch forSmartHomeWork with Alexa GoogleHomeIFTTT,7.99,4.67,6,https://www.banggood.com/SONOFF-S-Mate2-eWeLink-Remote-Control-via-Smart-Switch-for-Smart-Home-Work-with-Alexa-Google-Home-IFTTT-p-2002782.html?cur_warehouse=CN&rmmds=search
Smart_Home,SONOFF S60 Type F/E EU Plug WiFi SocketSmartHomePower Monitor Outlet Overload Protection TimerSmartScene Remote Control via Alexa GoogleHomeIFTTT,9.99,4.97,29,https://www.banggood.com/SONOFF-S60-Type-F-or-E-EU-Plug-WiFi-Socket-Smart-Home-Power-Monitor-Outlet-Overload-Protection-Timer-Smart-Scene-Remote-Control-via-Alexa-Google-Home-IFTTT-p-2013215.html?cur_warehouse=CN&rmmds=search
Smart_Home,SONOFF S60 Type F/E EU Plug WiFi SocketSmartHomePower Monitor Outlet Overload Protection TimerSmartScene Remote Control via Alexa GoogleHomeIFTTT,20.99,4.93,14,https://www.banggood.com/SONOFF-S60-Type-F-or-E-EU-Plug-WiFi-Socket-Smart-Home-Power-Monitor-Outlet-Overload-Protection-Timer-Smart-Scene-Remote-Control-via-Alexa-Google-Home-IFTTT-p-2023142.html?cur_warehouse=CN&ID=522302&rmmds=search
Smart_Home,Tuya 20A WiFiSmartSwitch Circuit Breaker APP Control Power Monitor Overload Protection Works with Alexa GoogleHomeSiri,11.99,,0,https://www.banggood.com/Tuya-20A-WiFi-Smart-Switch-Circuit-Breaker-APP-Control-Power-Monitor-Overload-Protection-Works-with-Alexa-Google-Home-Siri-p-2022216.html?cur_warehouse=CN&rmmds=search
Smart_Home,Tuya WiFiSmartEU Wall Socket with PD 20W Type-C & A Dual USB Fast Charger Outlet APP Remote Control Voice Control with Alexa GoogleHome,19.99,4.0,2,https://www.banggood.com/Tuya-WiFi-Smart-EU-Wall-Socket-with-PD-20W-Type-C-and-A-Dual-USB-Fast-Charger-Outlet-APP-Remote-Control-Voice-Control-with-Alexa-Google-Home-p-2013042.html?cur_warehouse=CN&rmmds=search
Smart_Home,TuyaSmartLife WiFi Temperature Switches 16A/20ASmartThermostat Real-time Energy Comsuptiom Monitoring APP Remote Control Work with Alexa GoogleHome,12.99,4.82,11,https://www.banggood.com/Tuya-Smart-Life-WiFi-Temperature-Switches-16A-or-20A-Smart-Thermostat-Real-time-Energy-Comsuptiom-Monitoring-APP-Remote-Control-Work-with-Alexa-Google-Home-p-2011124.html?cur_warehouse=CN&ID=5330036311161&rmmds=search
Smart_Home,Tuya WiFiSmart4 Channel RF Momentary Inching Relay Self-Lock Switch Module DIY WiFi Garage Door Controller Voice Control with Alexa GoogleHome,11.99,4.83,6,https://www.banggood.com/Tuya-WiFi-Smart-4-Channel-RF-Momentary-Inching-Relay-Self-Lock-Switch-Module-DIY-WiFi-Garage-Door-Controller-Voice-Control-with-Alexa-Google-Home-p-2015126.html?cur_warehouse=CN&ID=6326954&rmmds=search
Smart_Home,SONOFF M5 MatterSmartEU Wall Switch ESP32 Two-way eWeLink-Remote Switchman Voice Control Works with Alexa Google AppleHome,21.99,3.0,1,https://www.banggood.com/SONOFF-M5-Matter-Smart-EU-Wall-Switch-ESP32-Two-way-eWeLink-Remote-Switchman-Voice-Control-Works-with-Alexa-Google-Apple-Home-p-2015127.html?cur_warehouse=CN&ID=6294171&rmmds=search
Smart_Home,Tuya WiFi/ZigbeSmartUSB Adaptor Switch 5-12V Mini USB Power Adaptor Timing Charger Plug for Alexa GoogleHome,10.49,5.0,8,https://www.banggood.com/Tuya-WiFi-or-Zigbe-Smart-USB-Adaptor-Switch-5-12V-Mini-USB-Power-Adaptor-Timing-Charger-Plug-for-Alexa-Google-Home-p-2020579.html?cur_warehouse=CN&ID=62652866294241&rmmds=search
Smart_Home,Tuya WiFiSmartDimmer LED Cabinet Light Driver Timing FunctionSmartScenes APP Remote Voice Control with Alexa GoogleHome,11.99,,0,https://www.banggood.com/Tuya-WiFi-Smart-Dimmer-LED-Cabinet-Light-Driver-Timing-Function-Smart-Scenes-APP-Remote-Voice-Control-with-Alexa-Google-Home-p-2020599.html?cur_warehouse=CN&rmmds=search
Smart_Home,SONOFF SWV Zigbee3.0SmartWater ValveSmartTiming Irrigation Switch Track 6-month Historical Data Support Open-source Platforms Voice Control Works with Alexa GoogleHome,29.99,4.82,33,https://www.banggood.com/SONOFF-SWV-Zigbee3_0-Smart-Water-Valve-Smart-Timing-Irrigation-Switch-Track-6-month-Historical-Data-Support-Open-source-Platforms-Voice-Control-Works-with-Alexa-Google-Home-p-2020886.html?cur_warehouse=CN&ID=6330078&rmmds=search
Smart_Home,Tuya 20A WiFiSmartSwitch Circuit Breaker APP Control Power Monitor Overload Protection Works with Alexa GoogleHomeSiri,11.99,,0,https://www.banggood.com/Tuya-20A-WiFi-Smart-Switch-Circuit-Breaker-APP-Control-Power-Monitor-Overload-Protection-Works-with-Alexa-Google-Home-Siri-p-2022216.html?cur_warehouse=CN&rmmds=search
Smart_Home,MatterSmartWIFI LED Light Switch EU Plug 1/2/3 No Neutral Wire Required Voice Control with Homekit Alexa GoogleHome,11.99,5.0,1,https://www.banggood.com/Matter-Smart-WIFI-LED-Light-Switch-EU-Plug-1-or-2-or-3-No-Neutral-Wire-Required-Voice-Control-with-Homekit-Alexa-Google-Home-p-2023048.html?cur_warehouse=CN&ID=6294171&rmmds=search
Smart_Home,SMATRUL Tuya Wireless WiFi RF433SmartHomeWall-mounted Light Switch Touch Panel Control Switches Timing Function Remote APP Control Voice Control with Alexa Google Assistant Yandex Tmall Genie,16.99,,0,https://www.banggood.com/SMATRUL-Tuya-Wireless-WiFi-RF433-Smart-Home-Wall-mounted-Light-Switch-Touch-Panel-Control-Switches-Timing-Function-Remote-APP-Control-Voice-Control-with-Alexa-Google-Assistant-Yandex-Tmall-Genie-p-2023979.html?cur_warehouse=CN&ID=6294170&rmmds=search
Smart_Home,TuyaSmartHomeMultiple Zigbee3.0 Control Panel 4-inch LCD Touch Screen 3 GangSmartSwitch APP Remote Control Zigbe Gateway Required,54.99,,0,https://www.banggood.com/Tuya-Smart-Home-Multiple-Zigbee3_0-Control-Panel-4-inch-LCD-Touch-Screen-3-Gang-Smart-Switch-APP-Remote-Control-Zigbe-Gateway-Required-p-2023984.html?cur_warehouse=CN&rmmds=search
Smart_Home,16A TuyaSmartWiFi Temperature Switch Intelligent Energy Circuit Breaker Real-time Temperature Measurement Timing&Schedule Function Voice Control with Alexa GoogleHome,13.99,2.0,1,https://www.banggood.com/16A-Tuya-Smart-WiFi-Temperature-Switch-Intelligent-Energy-Circuit-Breaker-Real-time-Temperature-Measurement-TimingandSchedule-Function-Voice-Control-with-Alexa-Google-Home-p-2023985.html?cur_warehouse=CN&ID=6329536&rmmds=search
